ANO;MES;SENADOR;TIPO_DESPESA;CNPJ_CPF;FORNECEDOR;DOCUMENTO;DATA;DETALHAMENTO;VALOR_DESPESA;COD_DOCUMENTO
2022;7;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;7;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;7;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;7;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;7;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;7;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;7;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;8;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;9;FL?VIO ARNS;Passagens aéreas;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;10;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aluguel de imóveis para escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Aquisição de material de consumo para uso no escritório político;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
2022;11;FL?VIO ARNS;Locomoção;null;null;null;null;null;null;null
